"Site number"	"Site name"	"Transect number"	"Transect point number"	"Measurement taken in thalweg"	"Depth (m)"	"Bed substrate"	"Embeddedness (percent)"	"Silt present"	"Woody debris present"	"Overhanging vegetation present"	"Undercut banks"	"Boulders"	"Aquatic macrophytes"	"Manmade structure"	"Too turbid to determine if cover features exist"	"No habitat features"	"Habitat features not classified"
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	3	3	TRUE	1.1	4	20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	3	4	FALSE	0	-	-	No Observation	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	3	5	FALSE	0	-	-	No Observation	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	4	1	FALSE	1.05	3	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	4	2	TRUE	1.15	4	10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	4	3	FALSE	1.15	2	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	4	4	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	4	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	5	1	FALSE	0.9	6	20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	5	2	TRUE	0.9	4	30	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	5	3	FALSE	0.85	2	60	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	5	4	FALSE	0	-	-	No Observation	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	5	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	6	1	FALSE	0.6	4	40	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	6	2	TRUE	0.8	5	20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	6	3	FALSE	0.65	4	10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	6	4	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	6	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	7	1	FALSE	0.6	3	30	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	7	2	TRUE	0.7	4	20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	7	3	FALSE	0.55	3	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	7	4	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	7	5	FALSE	0	-	-	No Observation	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	8	1	FALSE	0.55	3	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	8	2	FALSE	0.55	6	20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	8	3	FALSE	0.4	3	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	8	4	FALSE	0	-	-	No Observation	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	8	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	9	1	FALSE	0.4	4	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	9	2	FALSE	0.7	4	10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	9	3	TRUE	1	4	20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	9	4	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	9	5	FALSE	0	-	-	No Observation	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	10	1	FALSE	0.6	4	10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	10	2	TRUE	0.9	6	70	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	10	3	FALSE	0.5	2	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	10	4	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	10	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	11	1	FALSE	0.7	4	40	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	11	2	TRUE	0.75	6	20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	11	3	FALSE	0.65	7	20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	11	4	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
05539632	"Jackson Cr at Manhattan Rd nr Elwood, IL"	11	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	1	1	FALSE	0.43	7	10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	1	2	TRUE	0.49	6	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	1	3	FALSE	0.46	8	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	1	4	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	1	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	2	1	FALSE	0.55	7	20	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	2	2	TRUE	0.67	7	10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	2	3	FALSE	0.58	6	30	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	2	4	FALSE	0	-	-	No Observation	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	2	5	FALSE	0	-	-	No Observation	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	3	1	FALSE	0.27	5	30	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	3	2	FALSE	0.4	6	20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	3	3	FALSE	0.37	5	80	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	3	4	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	3	5	FALSE	0	-	-	No Observation	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	4	1	FALSE	1.04	7	80	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	4	2	TRUE	1.01	5	20	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	4	3	FALSE	0.55	5	20	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	4	4	FALSE	0	-	-	No Observation	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	4	5	FALSE	0	-	-	No Observation	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	5	1	TRUE	0.91	6	40	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	5	2	FALSE	0.79	5	20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	5	3	FALSE	0.7	5	30	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	5	4	FALSE	0	-	-	No Observation	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	5	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	6	1	FALSE	0.85	4	90	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	6	2	TRUE	0.88	5	40	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	6	3	FALSE	1.6	4	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	6	4	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	6	5	FALSE	0	-	-	No Observation	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	7	1	TRUE	1.01	4	50	No Observation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	7	2	FALSE	0.85	4	70	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	7	3	FALSE	0.61	3	100	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	7	4	FALSE	0	-	-	No Observation	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	7	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	8	1	FALSE	0.7	4	10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	8	2	TRUE	0.7	3	90	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	8	3	FALSE	1.6	2	-	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	8	4	FALSE	0	-	-	No Observation	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	8	5	FALSE	0	-	-	No Observation	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	9	1	FALSE	0.52	5	30	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	9	2	TRUE	0.67	5	60	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	9	3	FALSE	0.55	7	20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	9	4	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	9	5	FALSE	0	-	-	No Observation	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	10	1	TRUE	0.73	6	30	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	10	2	FALSE	0.67	6	20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	10	3	FALSE	0.61	6	50	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	10	4	FALSE	0	-	-	No Observation	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	10	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	11	1	FALSE	0.55	5	30	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	11	2	FALSE	0.58	5	40	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	11	3	TRUE	0.7	5	30	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	11	4	FALSE	0	-	-	No Observation	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05540032	"W Br DuPage R at Garys Mill Rd nr W Chicago, IL"	11	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	1	1	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	1	2	TRUE	0.7	7	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	1	3	FALSE	0.8	7	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	1	4	FALSE	0.58	2	70	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	1	5	FALSE	0	-	-	No Observation	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	2	1	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	2	2	FALSE	0.5	2	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	2	3	TRUE	0.97	3	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	2	4	FALSE	1.1	7	30	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	2	5	FALSE	0	-	-	No Observation	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	3	1	FALSE	0	-	-	No Observation	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	3	2	FALSE	0.72	2	50	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	3	3	TRUE	1.01	4	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	3	4	FALSE	0.78	4	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	3	5	FALSE	0	-	-	No Observation	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	4	1	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	4	2	FALSE	0.61	-	-	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	4	3	TRUE	0.95	7	10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	4	4	FALSE	0.62	7	10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	4	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	5	1	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	5	2	FALSE	0.53	2	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	5	3	FALSE	0.69	3	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	5	4	TRUE	0.75	7	20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	5	5	FALSE	0	-	-	No Observation	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	6	1	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	6	2	FALSE	0.26	2	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	6	3	TRUE	0.87	7	20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	6	4	FALSE	0.88	5	80	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	6	5	FALSE	0	-	-	No Observation	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	7	1	FALSE	0	-	-	No Observation	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	7	2	FALSE	0.4	2	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	7	3	TRUE	0.98	7	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	7	4	FALSE	0.75	2	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	7	5	FALSE	0	-	-	No Observation	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	8	1	FALSE	0	-	-	No Observation	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	8	2	FALSE	0.47	7	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	8	3	FALSE	0.35	2	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	8	4	TRUE	0.62	7	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	8	5	FALSE	0	-	-	No Observation	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	9	1	FALSE	0	-	-	No Observation	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	9	2	FALSE	0.56	5	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	9	3	TRUE	0.62	7	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
05540260	"East Branch Du Page River near Naperville, IL"	9	4	FALSE	0.22	2	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
